Gene name	Transcript length (including UTRs and CDS)
TARDBP	434
TARDBP	790
TARDBP	1031
TARDBP	774
AFG3L2	3247
AFG3L2	3367
AFG3L2	627
AFG3L2	446
INTS2	5878
INTS2	5837
INTS2	6226
INTS2	4255
INTS2	1036
INTS2	663
INTS2	535
INTS2	2396
INTS2	411
INTS2	5805
BTG3	597
BTG3	274
BTG3	568
BTG3	551
BTG3	531
BTG3	511
OR11A1	2482
OR11A1	2611
OR11A1	2229
OR12D3	2011
OR12D3	1869
OR12D2	1069
OR10C1	1649
OR10C1	1039
BAG1	526
BAG1	3786
BAG1	1977
BAG1	1173
BAG1	1128
BAG1	1396
BAG1	935
BAG1	551
BAG1	681
BAG1	658
BAG1	485
BAG1	1038
CIRBP	1509
CIRBP	619
CIRBP	796
CIRBP	548
CIRBP	573
CIRBP	769
CIRBP	1303
CIRBP	616
CIRBP	1459
CIRBP	334
CIRBP	746
CIRBP	1734
CIRBP	833
CIRBP	870
CIRBP	1835
CIRBP	942
CIRBP	1092
CIRBP	532
CIRBP	532
CIRBP	796
CIRBP	758
CIRBP	1013
CIRBP	1507
CIRBP	1456
CIRBP	1606
CIRBP	3528
CIRBP	3117
CIRBP	3028
CIRBP	650
CIRBP	1081
CIRBP	1328
CIRBP	938
CIRBP	928
CIRBP	830
CIRBP	1073
CIRBP	587
CIRBP	1052
CIRBP	905
CIRBP	370
CIRBP	571
CIRBP	584
CIRBP	361
CIRBP	1087
CIRBP	716
CIRBP	1044
CIRBP	1043
PNPLA3	2805
PNPLA3	1480
PNPLA3	2222
PNPLA3	730
PNPLA3	422
PATE1	1527
PATE1	1079
PATE1	457
RAB3A	1528
RAB3A	1253
RAB3A	579
RAB3A	543
TNFSF13	959
TNFSF13	726
TNFSF13	549
TNFSF13	573
TNFSF13	2036
TNFSF13	1971
TNFSF13	955
TNFSF13	1593
TNFSF13	2195
MATK	1907
MATK	2133
MATK	1994
MATK	2073
MATK	801
MATK	711
MATK	741
MATK	724
MATK	571
MATK	594
MATK	562
MATK	659
MATK	575
MATK	544
MATK	1740
KIFC1	2706
KIFC1	734
KIFC1	667
KIFC1	631
RAB11FIP3	4831
RAB11FIP3	3550
RAB11FIP3	804
RAB11FIP3	587
RAB11FIP3	580
RAB11FIP3	558
RAB11FIP3	529
RAB11FIP3	669
RAB11FIP3	514
RAB11FIP3	329
RAB11FIP3	3203
B3GALT1	5094
C2orf68	2837
C2orf68	1204
C2orf68	976
C2orf68	1722
C2orf68	405
MRPL54	626
MRPL54	491
MMP26	415
MMP26	1189
MMP26	989
MELTF	806
MELTF	3963
MELTF	1650
MELTF	317
MELTF	629
MELTF	556
MELTF	2757
TRPM7	830
TRPM7	10382
TRPM7	10400
TRPM7	7218
TRPM7	1193
TRPM7	732
TRPM7	465
TRPM7	624
TRPM7	423
TRPM7	987
TRPM7	2518
TCF7L2	3680
TCF7L2	3802
TCF7L2	1979
TCF7L2	1553
TCF7L2	1541
TCF7L2	2160
TCF7L2	1755
TCF7L2	667
TCF7L2	725
TCF7L2	430
TCF7L2	691
TCF7L2	576
TCF7L2	550
TCF7L2	933
TCF7L2	582
TCF7L2	563
TCF7L2	495
TCF7L2	620
TCF7L2	1274
TCF7L2	1026
TCF7L2	768
TCF7L2	182
TCF7L2	330
TCF7L2	500
TCF7L2	3778
TCF7L2	3953
TCF7L2	4073
TCF7L2	4000
TCF7L2	4136
TCF7L2	4037
DNAJC11	3014
DNAJC11	1357
DNAJC11	3311
DNAJC11	2210
DNAJC11	725
DNAJC11	975
DNAJC11	755
DNAJC11	355
DNAJC11	613
DNAJC11	581
DNAJC11	745
EDNRB	4471
EDNRB	4282
EDNRB	4299
EDNRB	4277
EDNRB	4445
EDNRB	1571
EDNRB	2555
EDNRB	681
EDNRB	1689
PIGP	6998
PIGP	3437
PIGP	562
PIGP	688
PIGP	656
PIGP	972
PIGP	648
PIGP	803
FAM107B	3316
FAM107B	3785
FAM107B	2633
FAM107B	2374
FAM107B	2317
FAM107B	1052
FAM107B	1284
FAM107B	790
FAM107B	692
FAM107B	857
FAM107B	568
FAM107B	697
FAM107B	558
FAM107B	570
FAM107B	625
FAM107B	834
FAM107B	559
FAM107B	561
FAM107B	583
FAM107B	552
FAM107B	467
FAM107B	458
FAM107B	549
FAM107B	475
FAM107B	899
FAM107B	558
FAM107B	542
FAM107B	425
FAM107B	3510
OR51F2	993
OR51F2	1136
CFAP161	574
CFAP161	572
CFAP161	1631
TEFM	633
TEFM	1891
TEFM	1262
TEFM	2109
TEFM	559
PVALEF	1577
PVALEF	1306
PVALEF	1488
AKAP3	3318
AKAP3	631
AKAP3	528
AKAP3	547
AKAP3	574
AKAP3	3339
FAM234A	3213
FAM234A	1936
FAM234A	583
FAM234A	374
FAM234A	554
FAM234A	432
FAM234A	984
FAM234A	887
FAM234A	1006
FAM234A	2901
FAM234A	459
FAM234A	583
FAM234A	598
FAM234A	739
FAM234A	462
FAM234A	646
KCNA6	4237
MAGEA9	1814
SFTA2	625
SFTA2	451
SFTA2	815
ZNF169	1986
ZNF169	396
ZNF169	2336
ZNF169	1696
ZNF169	2716
SPATA31A6	4209
SPATA31A6	769
C12orf66	2698
C12orf66	4151
C12orf66	2441
C12orf66	666
C12orf66	574
FOXP2	3495
FOXP2	1509
FOXP2	8301
FOXP2	2598
FOXP2	350
FOXP2	4065
FOXP2	2504
FOXP2	1858
FOXP2	2664
FOXP2	1388
FOXP2	6443
FOXP2	2638
FOXP2	2617
FOXP2	772
FOXP2	927
FOXP2	2187
FOXP2	2285
FOXP2	4290
FOXP2	1412
FOXP2	625
FOXP2	1472
FOXP2	685
FOXP2	309
FOXP2	2611
FOXP2	6415
FOXP2	6085
FOXP2	240
KLHL7	616
KLHL7	3165
KLHL7	5620
KLHL7	969
KLHL7	592
KLHL7	513
KLHL7	3231
KLHL7	1233
KLHL7	588
KLHL7	482
KLHL7	418
KLHL7	331
KLHL7	435
SMIM1	446
SMIM1	509
SMIM1	547
SMIM1	447
FAM184A	1147
FAM184A	485
FAM184A	4141
FAM184A	2515
FAM184A	497
FAM184A	3696
FAM184A	3700
FAM184A	3392
FAM184A	679
FAM184A	3244
FAM184A	2721
FAM184A	542
FAM184A	1251
FAM184A	4048
LPAR5	3171
LPAR5	1173
LPAR5	2695
R3HDM4	1815
R3HDM4	1704
R3HDM4	1765
R3HDM4	823
R3HDM4	537
R3HDM4	1006
R3HDM4	705
R3HDM4	138
AC114490.2	3099
AL031315.1	2395
AL031315.1	2193
AL031315.1	2192
TF	20602
TF	526
TF	645
TF	577
TF	546
TF	594
TF	999
TF	659
TF	580
TF	586
TF	719
TF	990
TF	582
TF	4602
TRIM40	2086
TRIM40	1640
TRIM40	941
TRIM40	2006
CX3CR1	3106
CX3CR1	699
CX3CR1	559
CX3CR1	3255
CX3CR1	3215
CX3CR1	3151
HSD17B8	990
HSD17B8	933
SRPRB	2827
SRPRB	512
SRPRB	555
SRPRB	1487
SRPRB	917
ULBP1	3142
CFB	2502
CFB	2577
CFB	685
CFB	743
CFB	1866
CFB	1277
CFB	736
CFB	568
CFB	526
CFB	1082
CFB	764
CFB	589
CRB3	1443
CRB3	1078
CRB3	733
CRB3	631
ATF7IP	2298
ATF7IP	3563
ATF7IP	558
ATF7IP	577
ATF7IP	4887
ATF7IP	8774
ATF7IP	564
ATF7IP	550
ATF7IP	572
ATF7IP	4847
ATF7IP	2688
ATF7IP	574
ATF7IP	570
ATF7IP	573
ATF7IP	568
ATF7IP	555
ATF7IP	1727
ATF7IP	575
ATF7IP	571
ATF7IP	580
ATF7IP	4142
ATF7IP	746
ATF7IP	619
ATF7IP	8878
KBTBD3	3396
KBTBD3	3751
KBTBD3	2682
KBTBD3	297
KBTBD3	874
KBTBD3	504
KBTBD3	741
RAB6B	5526
RAB6B	500
RAB6B	880
RAB6B	586
RAB6B	723
RAB6B	506
RAB6B	5219
XIRP1	6040
XIRP1	6460
XIRP1	2596
OSBPL6	3637
OSBPL6	386
OSBPL6	2217
OSBPL6	3427
OSBPL6	10513
OSBPL6	3273
OSBPL6	2999
OSBPL6	542
OSBPL6	7114
TAF11L9	597
TAF11L8	597
TAF11L7	597
MBD3L4	775
TRIM71	8685
C21orf58	1196
C21orf58	1674
C21orf58	1072
C21orf58	2941
C21orf58	2975
C21orf58	2900
C21orf58	2624
C21orf58	713
C21orf58	1931
C21orf58	2178
DBX1	1380
H2AFX	1614
H2AFX	1373
UTP23	3699
UTP23	833
UTP23	563
UTP23	683
UTP23	894
UTP23	796
UTP23	597
UTP23	369
UTP23	620
APLP1	2266
APLP1	2495
APLP1	2295
APLP1	2052
APLP1	586
APLP1	1324
APLP1	664
APLP1	547
APLP1	1179
APLP1	310
APLP1	463
MCMBP	4169
MCMBP	2465
MCMBP	2298
MCMBP	1943
MCMBP	499
KRT78	2554
KRT78	1778
KRT78	458
KRT78	624
KRT78	405
ARHGEF10	5590
ARHGEF10	5472
ARHGEF10	5648
ARHGEF10	581
ARHGEF10	2176
ARHGEF10	2349
ARHGEF10	3468
ARHGEF10	4343
ARHGEF10	538
ARHGEF10	501
ARHGEF10	559
ARHGEF10	557
ARHGEF10	814
ARHGEF10	5480
ARHGEF10	2221
VPS51	723
VPS51	837
VPS51	2714
VPS51	426
VPS51	923
VPS51	1089
VPS51	1027
VPS51	600
VPS51	534
VPS51	854
VPS51	2144
VPS51	594
VPS51	1078
VPS51	1503
VPS51	691
VPS51	633
VPS51	243
KRT1	2451
KRT1	571
KMT2C	11186
KMT2C	16862
KMT2C	16862
KMT2C	5874
KMT2C	12854
KMT2C	479
KMT2C	710
KMT2C	538
KMT2C	761
KMT2C	682
KMT2C	641
KMT2C	479
KMT2C	16858
AL049629.2	572
AL049629.2	633
AL049629.2	789
AL049629.2	424
FSCB	2938
MFSD1	566
MFSD1	312
MFSD1	639
MFSD1	2423
MFSD1	2121
MFSD1	2239
MFSD1	1594
MFSD1	560
MFSD1	2097
MFSD1	592
MFSD1	384
MFSD1	460
MFSD1	447
MFSD1	581
MFSD1	1029
MFSD1	2042
MFSD1	685
MFSD1	2361
MFSD1	2244
SYT1	3095
SYT1	4808
SYT1	4592
SYT1	702
SYT1	583
SYT1	506
SYT1	710
SYT1	579
SYT1	2718
SYT1	726
SYT1	762
SYT1	556
NPPC	1051
NPPC	500
CNTNAP3B	7455
CNTNAP3B	2643
CNTNAP3B	5379
CNTNAP3B	3840
CNTNAP3B	1238
CNTNAP3B	742
CNTNAP3B	290
CNTNAP3B	549
CNTNAP3B	5256
CNTNAP3B	2426
CNTNAP3B	501
CNTNAP3B	2170
CNTNAP3B	2666
CNTNAP3B	438
CNTNAP3B	3240
SPINK1	542
SPINK1	244
SPINK1	1188
MEIKIN	427
MEIKIN	1315
MEIKIN	366
MEIKIN	467
MEIKIN	1438
TANK	2152
TANK	600
TANK	570
TANK	2171
TANK	550
TANK	674
TANK	762
TANK	875
TANK	878
TANK	762
TANK	427
TANK	533
TANK	576
TANK	636
TANK	2155
TANK	566
TANK	564
TANK	905
TANK	555
TANK	301
TANK	571
TANK	1702
TANK	727
VSTM4	6392
VSTM4	659
VSTM4	2170
RHPN1	3683
RHPN1	3656
RHPN1	1778
WDR49	2594
WDR49	1996
WDR49	2438
WDR49	2108
WDR49	3327
WDR49	416
WDR49	1108
WDR49	575
WDR49	521
WDR49	570
INSYN1	6573
INSYN1	598
INSYN1	779
INSYN1	1342
UGT2B11	2088
UGT2B11	560
FOLR2	1242
FOLR2	1138
FOLR2	951
FOLR2	551
FOLR2	647
FOLR2	697
FOLR2	610
FOLR2	699
FOLR2	556
FOLR2	1126
BORCS6	2575
RASSF7	1745
RASSF7	1731
RASSF7	1679
RASSF7	425
RASSF7	1928
RASSF7	1450
RASSF7	473
RASSF7	810
PDE11A	3489
PCDHA10	12358
PCDHA10	3788
PCDHA10	5254
DCUN1D2	3164
DCUN1D2	2626
DCUN1D2	2045
DCUN1D2	544
DCUN1D2	1025
DCUN1D2	431
DCUN1D2	578
DCUN1D2	499
DCUN1D2	435
DCUN1D2	562
DCUN1D2	460
IFNA7	737
KCTD6	1533
KCTD6	1759
KCTD6	408
KCTD6	564
KCTD6	2425
KCTD6	474
AC244197.3	2635
AC244197.3	416
AC244197.3	742
AC244197.3	906
MTREX	4192
MTREX	590
MTREX	3271
MTREX	571
MTREX	500
MTREX	695
MTREX	557
MTREX	660
MTREX	2185
PLPP1	1550
PLPP1	1597
PLPP1	451
PLPP1	971
PLPP1	677
PLPP1	485
TREH	2771
TREH	1723
TREH	1718
TREH	1521
TREH	535
SH3BP4	5194
SH3BP4	612
SH3BP4	593
SH3BP4	5231
SH3BP4	638
SH3BP4	5044
SH3BP4	570
SH3BP4	829
SH3BP4	257
SH3BP4	481
SH3BP4	500
CUL1	2857
CUL1	3054
CUL1	3064
CUL1	2508
YWHAE	2208
YWHAE	1377
YWHAE	1818
YWHAE	780
YWHAE	732
YWHAE	739
YWHAE	540
YWHAE	676
YWHAE	691
YWHAE	465
YWHAE	1374
YWHAE	258
YWHAE	312
CACHD1	5275
CACHD1	5693
CACHD1	5547
CACHD1	5260
CACHD1	564
NR3C2	5712
NR3C2	5893
NR3C2	3822
NR3C2	3150
NR3C2	2967
NR3C2	877
NR3C2	491
NR3C2	438
NR3C2	5909
MMP16	11558
MMP16	1512
MMP16	551
MMP16	605
SERPINB6	3265
SERPINB6	1495
SERPINB6	1370
SERPINB6	1315
SERPINB6	1375
SERPINB6	1638
SERPINB6	1604
SERPINB6	2188
SERPINB6	3489
SERPINB6	5620
SERPINB6	3599
SERPINB6	1566
SERPINB6	2120
SERPINB6	2036
SERPINB6	1384
SERPINB6	1494
SERPINB6	1313
SERPINB6	1565
SERPINB6	1467
SERPINB6	1123
SERPINB6	514
SERPINB6	452
SERPINB6	477
SERPINB6	489
SERPINB6	925
SERPINB6	536
SEMA7A	3376
SEMA7A	2536
SEMA7A	2304
SEMA7A	473
AHCY	2143
AHCY	2211
AHCY	2366
AHCY	675
AHCY	1170
AHCY	488
STXBP1	2068
STXBP1	550
STXBP1	3894
STXBP1	3840
STXBP1	3967
STXBP1	3925
STXBP1	2771
STXBP1	2918
STXBP1	4893
STXBP1	3825
STXBP1	4193
STXBP1	572
STXBP1	538
STXBP1	3765
STXBP1	566
STXBP1	667
STXBP1	1843
STXBP1	591
STXBP1	3700
STXBP1	563
STXBP1	581
STXBP1	2582
TRMT44	770
TRMT44	1666
TRMT44	775
TRMT44	2799
TRMT44	660
TRMT44	1851
TRMT44	541
TRMT44	508
TRMT44	4157
KCTD2	524
KCTD2	565
KCTD2	815
KCTD2	666
KCTD2	993
KCTD2	3582
KCTD2	3635
KCTD2	616
KCTD2	950
ABRAXAS1	4291
ABRAXAS1	2718
ABRAXAS1	1869
ABRAXAS1	1898
ABRAXAS1	655
ABRAXAS1	847
ABRAXAS1	682
ABRAXAS1	595
ABRAXAS1	1732
NMUR1	3298
FSTL5	4831
FSTL5	4757
FSTL5	2920
FSTL5	404
FSTL5	558
ATOH8	1893
ATOH8	2438
ATOH8	3099
ATOH8	715
ATOH8	1288
CES2	3868
CES2	918
CES2	3927
CES2	3391
CES2	891
CES2	739
CES2	500
CES2	454
CES2	862
CES2	440
CES2	832
CES2	371
R3HCC1	271
R3HCC1	1500
R3HCC1	1489
R3HCC1	1773
R3HCC1	985
R3HCC1	781
R3HCC1	953
R3HCC1	569
R3HCC1	629
R3HCC1	1467
LILRA3	1604
LILRA3	481
LILRA3	737
LILRA3	1911
LILRA3	664
GRTP1	1384
GRTP1	1294
GRTP1	877
GRTP1	1073
GRTP1	1834
UGT2B10	1931
UGT2B10	1424
DDX56	2336
DDX56	1853
DDX56	3028
DDX56	440
DDX56	1781
DDX56	1665
DDX56	1682
DDX56	1554
DDX56	691
DDX56	1287
DDX56	385
DDX56	599
ABHD2	558
ABHD2	8735
ABHD2	542
ABHD2	557
ABHD2	845
ABHD2	2347
ABHD2	583
ABHD2	787
ABHD2	588
ABHD2	502
BCHE	2454
BCHE	2522
BCHE	2527
BCHE	702
BCHE	739
ACOT13	4047
ACOT13	733
ACOT13	4391
MARCH10	566
MARCH10	243
MARCH10	2377
MARCH10	3057
MARCH10	3090
MARCH10	3214
MARCH10	3338
MARCH10	718
MARCH10	536
MARCH10	559
NECTIN1	589
NECTIN1	1377
NECTIN1	5840
NECTIN1	777
NECTIN1	1059
NECTIN1	452
NECTIN1	832
BEND2	4611
BEND2	1938
UGT2B17	2077
GMPR	1515
GMPR	675
GMPR	750
GMPR	793
GOLGA6L9	534
GOLGA6L9	1710
GOLGA6L9	6549
PTRHD1	1105
PTRHD1	865
PTRHD1	424
PTRHD1	624
PTRHD1	1014
PTRHD1	541
TMEM167A	4630
TMEM167A	3353
TMEM167A	719
TMEM167A	596
TMEM167A	492
TMEM167A	562
TMEM35A	2195
TMEM35A	743
CARD11	4366
CARD11	841
CARD11	815
CARD11	584
VWA1	819
VWA1	2147
VWA1	4511
VWA1	458
ABHD8	2090
ABHD8	555
ABHD8	570
C11orf86	1187
CNTN5	572
CNTN5	3144
CNTN5	4303
CNTN5	3800
CNTN5	6258
CNTN5	3679
CNTN5	246
CNTN5	474
CNTN5	553
CNTN5	1620
CNTN5	5734
CNTN5	5925
USP48	4595
USP48	3037
USP48	686
USP48	3228
USP48	2089
USP48	445
USP48	524
USP48	549
USP48	566
USP48	2818
USP48	570
USP48	554
USP48	680
USP48	443
USP48	4309
BTAF1	7250
BTAF1	2003
BTAF1	522
BTAF1	6938
OSBP	5083
OSBP	991
OSBP	873
MAP4	3724
MAP4	5590
MAP4	8920
MAP4	5142
MAP4	3478
MAP4	1564
MAP4	284
MAP4	2282
MAP4	572
MAP4	2156
MAP4	386
MAP4	899
MAP4	570
MAP4	2772
MAP4	2743
MAP4	487
HMG20B	711
HMG20B	806
HMG20B	1596
HMG20B	561
HMG20B	759
HMG20B	616
HMG20B	2434
HMG20B	886
HMG20B	363
HMG20B	719
HMG20B	580
HMG20B	1242
HMG20B	881
HMG20B	852
HMG20B	741
HMG20B	687
NAIP	4013
NAIP	1072
NAIP	1078
NAIP	4318
NAIP	4153
NAIP	490
NAIP	5321
NAIP	579
NAIP	5347
HID1	2165
HID1	3271
HID1	2514
HID1	277
HID1	828
HID1	762
HID1	573
HID1	820
HID1	2341
HID1	619
HID1	458
HID1	540
HID1	695
HID1	558
SLC44A4	2589
SLC44A4	1233
SLC44A4	655
SLC44A4	575
SLC44A4	681
SLC44A4	426
SLC44A4	2505
SLC44A4	2634
PRKD3	6111
PRKD3	2642
PRKD3	555
PRKD3	518
PRKD3	4326
PRKD3	760
PRKD3	695
PRKD3	436
PRKD3	539
PRKD3	5900
NDUFS3	1769
NDUFS3	958
NDUFS3	558
NDUFS3	561
NDUFS3	253
NDUFS3	583
NDUFS3	1263
NDUFS3	567
NDUFS3	733
NDUFS3	423
NDUFS3	779
NDUFS3	530
NDUFS3	269
GAL3ST1	1635
GAL3ST1	1908
GAL3ST1	1712
GAL3ST1	1791
GAL3ST1	1819
GAL3ST1	894
GAL3ST1	851
GAL3ST1	882
GAL3ST1	755
GAL3ST1	582
GAL3ST1	533
GAL3ST1	656
GAL3ST1	584
GAL3ST1	639
GAL3ST1	553
GAL3ST1	639
GAL3ST1	563
GAL3ST1	567
GAL3ST1	572
GAL3ST1	567
GAL3ST1	575
GAL3ST1	1782
SLC25A16	1779
SLC25A16	6529
SLC25A16	2295
SLC25A16	1121
SLC25A16	263
SLC25A16	311
SLC25A16	538
USP26	3642
USP26	3665
USP26	479
UTS2R	1357
NFE2L2	455
NFE2L2	2651
NFE2L2	2853
NFE2L2	2399
NFE2L2	2749
NFE2L2	909
NFE2L2	975
NFE2L2	451
NFE2L2	942
NFE2L2	979
NFE2L2	1382
NFE2L2	814
NFE2L2	930
NFE2L2	521
IFT57	3203
IFT57	382
IFT57	931
IFT57	755
IFT57	396
IFT57	526
RPP25L	888
RPP25L	1092
AC171558.6	1084
VMP1	231
VMP1	2712
VMP1	558
VMP1	544
VMP1	545
VMP1	583
VMP1	587
VMP1	580
VMP1	341
VMP1	800
VMP1	606
VMP1	838
VMP1	791
VMP1	729
VMP1	884
VMP1	4325
VMP1	995
CDAN1	4657
CDAN1	2562
CDAN1	2076
CDAN1	3901
CDAN1	408
CDAN1	285
AP000944.2	4256
LY6G6C	937
LY6G6C	992
TMEM184C	4178
TMEM184C	1528
TMEM184C	774
TMEM184C	638
DOCK4	6333
DOCK4	7997
DOCK4	3304
DOCK4	6212
DOCK4	5999
DOCK4	589
DOCK4	673
DOCK4	600
DOCK4	637
DOCK4	550
DOCK4	662
DOCK4	459
DOCK4	695
DOCK4	3218
DOCK4	376
DOCK4	1259
DOCK4	3282
ACKR4	1914
ACKR4	424
EIF3M	1697
EIF3M	5051
EIF3M	565
EIF3M	2236
EIF3M	1207
EIF3M	633
EIF3M	889
EIF3M	1645
EIF3M	769
EIF3M	532
EIF3M	749
EIF3M	662
EIF3M	592
GTPBP6	2016
GTPBP6	1907
LRRC30	923
KCNH8	5137
KCNH8	5082
KCNH8	652
ACTRT3	2005
CCNQ	1306
CCNQ	1006
CCNQ	1160
CCNQ	1164
CCNQ	1220
CCNQ	593
CCNQ	509
CCNQ	916
CCNQ	578
SLC5A10	4436
SLC5A10	2140
SLC5A10	1982
SLC5A10	2069
SLC5A10	1968
SLC5A10	1984
ARR3	1298
ARR3	425
ARR3	549
ARR3	1292
ARR3	1309
NPTX2	2700
NPTX2	843
SEC61B	587
SEC61B	545
SEC61B	687
RGL2	2316
RGL2	2772
RGL2	2687
RGL2	3194
RGL2	3278
RGL2	1037
RGL2	1141
RGL2	1009
RGL2	1027
RGL2	1020
RGL2	754
RGL2	640
RBBP8NL	2793
FBH1	3560
FBH1	979
FBH1	906
FBH1	3702
FBH1	886
FBH1	578
FBH1	634
FBH1	478
FBH1	912
FBH1	835
FBH1	534
FBH1	336
FBH1	527
FBH1	681
FBH1	404
FBH1	3640
PLAC8	1447
PLAC8	786
PLAC8	364
PLAC8	489
PLAC8	1025
PLAC8	2253
ZNF622	1699
RASL10B	3205
RASL10B	361
PNMA2	4965
PNMA2	576
PNMA2	595
PNMA2	590
PNMA2	625
PNMA2	587
PNMA2	761
PNMA2	563
OR2H1	3021
OR2H1	3024
OR2H1	2253
OR2H1	986
OR2H1	973
OR2H1	1294
OR2H1	496
VSX1	1977
VSX1	1197
VSX1	1486
VSX1	1305
VSX1	2192
VSX1	558
VSX1	943
OR2T1	1110
ANKLE1	1821
ANKLE1	3218
ANKLE1	665
ANKLE1	2294
ANKLE1	3081
ANKLE1	2263
ANKLE1	2003
ANKLE1	554
ANKLE1	536
CCDC125	4198
CCDC125	2273
CCDC125	2006
CCDC125	1735
CCDC125	3926
CCDC125	675
CCDC125	3615
TNIK	6970
TNIK	2736
TNIK	4727
TNIK	437
TNIK	4059
TNIK	3807
TNIK	3996
TNIK	3894
TNIK	3918
TNIK	3972
TNIK	1180
TNIK	573
TNIK	583
TNIK	1128
TNIK	750
FGL1	1967
FGL1	1367
FGL1	1093
FGL1	773
FGL1	913
FGL1	318
FGL1	640
FGL1	1374
FGL1	1462
FGL1	1335
FGL1	1247
LAMA1	9657
LAMA1	2306
LAMA1	2825
LAMA1	10374
LAMA1	4577
LAMA1	655
LAMA1	536
LAMA1	541
LAMA1	1310
PHLDA2	955
PHLDA2	776
SLC13A2	2855
SLC13A2	2711
SLC13A2	2217
SLC13A2	1230
SLC13A2	2320
SLC13A2	2466
SLC13A2	1276
PGBD4	6612
ROBO1	6742
ROBO1	5600
ROBO1	4841
ROBO1	550
ROBO1	3566
ROBO1	569
ROBO1	3236
ROBO1	577
ROBO1	593
ROBO1	444
ROBO1	7501
ROBO1	7492
ROBO1	7483
DLG1	5034
DLG1	4046
DLG1	3994
DLG1	3053
DLG1	2854
DLG1	2977
DLG1	2516
DLG1	2682
DLG1	2690
DLG1	864
DLG1	416
DLG1	1771
DLG1	2833
DLG1	2605
DLG1	207
DLG1	858
DLG1	732
DLG1	539
DLG1	629
DLG1	716
DLG1	656
DLG1	582
DLG1	558
DLG1	543
DLG1	479
DLG1	710
DLG1	309
DLG1	4931
SYNGAP1	100
SYNGAP1	2499
SYNGAP1	6015
SYNGAP1	2073
SYNGAP1	9862
SYNGAP1	4051
SYNGAP1	3929
SYNGAP1	4264
SYNGAP1	5827
SYNGAP1	4556
SYNGAP1	161
SYNGAP1	157
SYNGAP1	132
SYNGAP1	148
SYNGAP1	100
SYNGAP1	100
SYNGAP1	191
SYNGAP1	79
SYNGAP1	100
SYNGAP1	100
SYNGAP1	190
SYNGAP1	123
SYNGAP1	4339
SYNGAP1	4040
SYNGAP1	100
SYNGAP1	118
SYNGAP1	100
SYNGAP1	100
SYNGAP1	394
SYNGAP1	161
MBNL1	1039
MBNL1	5941
MBNL1	1681
MBNL1	545
MBNL1	4205
MBNL1	5465
MBNL1	594
MBNL1	898
MBNL1	1096
MBNL1	5258
MBNL1	4257
MBNL1	5092
MBNL1	945
MBNL1	1054
MBNL1	1023
MBNL1	989
MBNL1	552
MBNL1	1451
MBNL1	5051
MBNL1	6422
MBNL1	5147
MBNL1	5256
MBNL1	5225
MBNL1	6458
GPSM3	1460
GPSM3	1417
GPSM3	1476
GPSM3	1456
GPSM3	1177
GHRL	1425
GHRL	656
GHRL	570
GHRL	856
GHRL	401
GHRL	440
GHRL	443
GHRL	1313
GHRL	855
GHRL	326
GHRL	217
GHRL	793
GHRL	536
GHRL	728
GHRL	227
SDC2	3759
SDC2	563
SDC2	557
SDC2	1583
SDC2	677
SDC2	1318
SDC2	507
SDC2	621
HLA-DOB	1188
HLA-DOB	1372
HLA-DOB	1514
HLA-DOB	543
PSMC3	1373
PSMC3	1544
PSMC3	1390
PSMC3	935
PSMC3	891
PSMC3	905
PSMC3	777
PSMC3	604
PSMC3	580
PSMC3	498
PSMC3	546
PSMC3	563
PSMC3	1580
ACP2	2203
ACP2	274
ACP2	1719
ACP2	2170
ACP2	1499
ACP2	1457
ACP2	1366
ACP2	756
ACP2	980
ACP2	967
ACP2	727
ACP2	826
ACP2	640
ACP2	570
ARAP2	1969
ARAP2	2007
ARAP2	677
ARAP2	7514
ARAP2	758
ARAP2	213
ARAP2	3120
ARAP2	396
ARAP2	631
ARAP2	2592
TBC1D8	3627
TBC1D8	3803
TBC1D8	660
TBC1D8	1093
TBC1D8	570
TBC1D8	573
TBC1D8	373
TBC1D8	561
TBC1D8	580
TBC1D8	539
NANOS1	4017
NANOS1	1108
RALY	6430
RALY	1204
RALY	1789
RALY	766
RALY	786
RALY	871
RALY	513
RALY	430
RALY	773
RALY	227
ABCC12	3008
ABCC12	5168
ABCC12	4379
ABCC12	4814
ABCC12	4047
ABCC12	4033
ABCC12	3885
ABCC12	582
ABCC12	1229
ABCC12	369
ABCC12	2391
ABCC12	1224
ABCC12	544
AC090517.4	5049
CEP112	3392
CEP112	473
CEP112	503
CEP112	1035
CEP112	1050
CEP112	547
CEP112	2847
CEP112	637
CEP112	577
CEP112	1706
CEP112	546
CEP112	559
CEP112	330
CEP112	581
CEP112	571
CEP112	524
CEP112	1902
CEP112	569
CEP112	556
CEP112	3517
AC007906.2	464
AC007906.2	1687
COL1A1	6727
COL1A1	1147
COL1A1	836
COL1A1	789
COL1A1	396
COL1A1	600
COL1A1	481
COL1A1	614
COL1A1	1192
COL1A1	403
COL1A1	594
COL1A1	640
COL1A1	549
UBE2C	850
UBE2C	737
UBE2C	476
UBE2C	665
UBE2C	914
UBE2C	518
UBE2C	641
UBE2C	705
LRRC24	1758
LRRC24	1701
AC097634.4	3028
AC097634.4	2559
AC097634.4	742
C3orf22	1781
C3orf22	1000
ZNF395	4808
ZNF395	625
ZNF395	2068
ZNF395	1790
ZNF395	573
ZNF395	699
ZNF395	703
